#F NdLSCO0_0p24
#E 1513013725
#D Mon Dec 11 12:35:25 2017
#C Lineup  User = lab
#O0      2Th        Th       Chi       Phi      SLIR      SLIL      SLIT      SLIB
#O1     SLSL      SLSR      SLST      SLSB  

#S 1  ascan  th 14 18  30 1
#D Mon Dec 11 13:56:29 2017
#T 1  (Seconds)
120.19625 25.148 3.00078 3.01107 -0.133483  287.694 293.273 83863 1 0 104
120.39625 25.148 2.99854 3.0193 -0.136147  287.622 293.234 83868 1 0 111
120.39625 25.248 3.00379 3.01409 -0.133617  287.646 293.226 83874 1 0 145
120.59625 25.248 3.00154 3.02231 -0.136283  287.647 293.239 83880 1 0 141
120.59625 25.348 3.00679 3.0171 -0.13375  287.708 293.25 83886 1 0 109
120.79625 25.348 3.00452 3.02531 -0.136418  287.727 293.23 83892 1 0 90
120.79625 25.448 3.00977 3.0201 -0.133883  287.721 293.194 83897 1 0 71
120.99625 25.448 3.00749 3.02831 -0.136553  287.696 293.186 83903 1 0 59
120.99625 25.548 3.01275 3.02309 -0.134016  287.63 293.187 83909 1 0 46
121.19625 25.548 3.01046 3.03129 -0.136688  287.669 293.22 83915 1 0 50
121.19625 25.648 3.01573 3.02607 -0.134148  287.575 293.244 83920 1 0 34
121.39625 25.648 3.01342 3.03427 -0.136822  287.653 293.265 83926 1 0 20
121.39625 25.748 3.01869 3.02904 -0.13428  287.817 293.266 83932 1 0 19

#S 51  ascan  chi 1.0065 5.0065  20 1
#D Tue Dec 12 11:55:05 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001166649 3.016692732 -0.1348820158 1.5406 -3.250728919 2.341496751 -35 84.36715107 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00117 3.01669 -0.134882
#P0 120.39625 25.198 3.0065 62.62475 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.817K  293.266K 
#N 10
#L Chi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
1.0065 2.99139 3.02552 0.284914  287.563 293.341 84000 1 0 1
1.2065 2.99256 3.02467 0.242982  287.713 293.408 84007 1 0 0
1.6065 2.99476 3.02295 0.159081  287.67 293.417 84013 1 0 2
1.6065 2.99476 3.02295 0.159081  287.709 293.405 84015 1 0 1
2.0065 2.9968 3.0212 0.0751381  287.656 293.388 84021 1 0 0
2.0065 2.9968 3.0212 0.0751381  287.65 293.395 84022 1 0 3
2.4065 2.99867 3.01942 -0.00884424  287.625 293.381 84028 1 0 57
2.4065 2.99867 3.01942 -0.00884424  287.647 293.402 84030 1 0 52
2.8065 3.00038 3.01761 -0.0928615  287.629 293.409 84036 1 0 178
2.8065 3.00038 3.01761 -0.0928615  287.683 293.423 84037 1 0 187
3.2065 3.00191 3.01577 -0.17691  287.551 293.447 84043 1 0 62
3.2065 3.00191 3.01577 -0.17691  287.523 293.459 84045 1 0 72
3.6065 3.00328 3.0139 -0.260985  287.734 293.528 84051 1 0 29
3.6065 3.00328 3.0139 -0.260985  287.844 293.541 84052 1 0 20
4.0065 3.00449 3.01199 -0.345082  287.773 293.527 84058 1 0 10
4.0065 3.00449 3.01199 -0.345082  287.737 293.494 84060 1 0 4
4.4065 3.00552 3.01006 -0.429198  287.538 293.439 84066 1 0 5
4.4065 3.00552 3.01006 -0.429198  287.549 293.453 84067 1 0 5
4.8065 3.00639 3.0081 -0.513329  287.573 293.485 84073 1 0 4
4.8065 3.00639 3.0081 -0.513329  287.579 293.513 84075 1 0 2
5.2065 3.0071 3.00611 -0.597469  287.643 293.535 84080 1 0 2

#S 52  a2scan  tth 118.896 121.896  th 24.448 25.948  30 1
#D Tue Dec 12 12:01:08 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.000377085 3.017609676 -0.09286154697 1.5406 -3.165868488 2.539866826 -35 84.2525606 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00038 3.01761 -0.0928615
#P0 120.39625 25.198 2.8065 62.62475 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.643K  293.535K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
#C Tue Dec 12 12:01:23 2017.  Scan aborted after 0 points.

#S 53  ascan  phi 61.6247 63.6247  20 1
#D Tue Dec 12 14:04:04 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001498459 3.013486589 -0.09152171394 1.5406 -3.165868488 2.548896621 -35 84.25224919 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.0015 3.01349 -0.0915217
#P0 120.296 25.198 2.8065 62.62475 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.643K  293.535K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.62475 2.94888 3.0649 -0.124556  288.176 293.838 91741 1 0 1
61.82475 2.95948 3.05469 -0.117938  288.149 293.654 91747 1 0 1
61.82475 2.95948 3.05469 -0.117938  288.096 293.63 91749 1 0 2
61.92475 2.96476 3.04957 -0.114631  288.025 293.552 91751 1 0 4
62.12475 2.9753 3.03931 -0.108021  287.807 293.459 91757 1 0 7
62.12475 2.9753 3.03931 -0.108021  287.769 293.459 91759 1 0 12
62.32475 2.98581 3.02901 -0.101417  287.849 293.483 91764 1 0 39
62.32475 2.98581 3.02901 -0.101417  287.866 293.509 91766 1 0 28
62.52475 2.99628 3.01867 -0.0948185  287.652 293.525 91772 1 0 244
62.52475 2.99628 3.01867 -0.0948185  287.828 293.549 91774 1 0 216
62.72475 3.00671 3.00829 -0.0882264  287.621 293.592 91779 1 0 277
62.72475 3.00671 3.00829 -0.0882264  287.626 293.613 91781 1 0 266
62.92475 3.01711 2.99788 -0.0816404  287.826 293.681 91787 1 0 18
62.92475 3.01711 2.99788 -0.0816404  287.873 293.705 91789 1 0 9
63.02475 3.02229 2.99266 -0.0783497  287.759 293.676 91791 1 0 9
63.12475 3.02747 2.98744 -0.0750605  287.829 293.67 91793 1 0 3
63.32475 3.03779 2.97695 -0.0684869  293.643 293.644 91799 1 0 2
63.32475 3.03779 2.97695 -0.0684869  287.883 293.656 91800 1 0 4
63.42475 3.04294 2.9717 -0.0652024  287.648 293.638 91803 1 0 1
63.62475 3.0532 2.96116 -0.0586383  287.968 293.613 91809 1 0 2
63.62475 3.0532 2.96116 -0.0586383  287.968 293.621 91810 1 0 2

#S 54  a2scan  tth 118.796 121.796  th 24.448 25.948  30 1
#D Tue Dec 12 14:11:05 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001628864 3.013356905 -0.09143931292 1.5406 -3.165548617 2.549132264 -35 84.25233417 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00163 3.01336 -0.0914393
#P0 120.296 25.198 2.8065 62.62725 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.968K  293.621K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
#C Tue Dec 12 14:11:06 2017.  Scan aborted after 0 points.

#S 55  a2scan  tth 118.796 121.796  th 24.448 25.948  30 1
#D Tue Dec 12 14:11:14 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001628864 3.013356905 -0.09143931292 1.5406 -3.165548617 2.549132264 -35 84.25233417 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00163 3.01336 -0.0914393
#P0 120.296 25.198 2.8065 62.62725 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.968K  293.621K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
#C Tue Dec 12 14:11:14 2017.  Scan aborted after 0 points.

#S 56  a2scan  tth 118.796 121.796  th 24.448 25.948  30 1
#D Tue Dec 12 14:22:46 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001628864 3.013356905 -0.09143931292 1.5406 -3.165548617 2.549132264 -35 84.25233417 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00163 3.01336 -0.0914393
#P0 120.296 25.198 2.8065 62.62725 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 287.968K  293.621K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
118.896 25.198 3.01653 2.95557 -0.0728522  287.958 293.084 92871 1 0 1
118.896 25.198 3.01653 2.95557 -0.0728522  287.898 287.907 92877 1 0 1
119.096 25.198 3.01449 2.96385 -0.0754932  288.013 293.211 92888 1 0 0
119.096 25.198 3.01449 2.96385 -0.0754932  288.153 293.35 92894 1 0 0
119.296 25.198 3.01242 2.97212 -0.0781391  288.327 293.557 92906 1 0 0
119.296 25.198 3.01242 2.97212 -0.0781391  288.442 293.652 92912 1 0 1
119.496 25.198 3.01032 2.98038 -0.0807897  288.593 293.837 92925 1 0 2
119.496 25.198 3.01032 2.98038 -0.0807897  288.718 293.92 92931 1 0 1
#C Tue Dec 12 14:24:33 2017.  Scan aborted after 8 points.

#S 57  ascan  phi 61.6272 63.6272  20 1
#D Wed Dec 13 09:44:16 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.001628864 3.013356905 -0.09143931292 1.5406 -3.165548617 2.549132264 -35 84.25233417 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00163 3.01336 -0.0914393
#P0 120.296 25.198 2.8065 62.62725 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 288.718K  293.92K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.62725 2.94902 3.06477 -0.124473  248.058 251.657 162539 1 0 0
61.72725 2.95432 3.05967 -0.121163  247.925 251.734 162541 1 0 0
61.82725 2.95961 3.05456 -0.117855  247.796 251.755 162543 1 0 1
61.92725 2.96489 3.04944 -0.114548  247.996 251.73 162545 1 0 3
62.02725 2.97017 3.04432 -0.111242  247.922 251.768 162548 1 0 6
62.12725 2.97544 3.03918 -0.107938  247.922 251.754 162550 1 0 12
62.22725 2.98069 3.03403 -0.104635  247.873 251.726 162552 1 0 6
62.32725 2.98594 3.02888 -0.101334  247.915 251.758 162554 1 0 15
62.42725 2.99118 3.02371 -0.0980344  247.847 251.753 162556 1 0 28
62.52725 2.99641 3.01854 -0.0947361  247.788 251.739 162558 1 0 89
62.62725 3.00163 3.01336 -0.0914393  247.825 251.767 162560 1 0 166
62.72725 3.00684 3.00816 -0.088144  247.929 251.782 162562 1 0 141
62.82725 3.01204 3.00296 -0.0848503  248.196 251.764 162564 1 0 33
62.92725 3.01724 2.99775 -0.0815581  248.085 251.786 162566 1 0 7
63.02725 3.02242 2.99253 -0.0782674  247.842 251.783 162568 1 0 5
63.12725 3.0276 2.9873 -0.0749783  247.766 251.728 162571 1 0 2
63.22725 3.03276 2.98207 -0.0716907  247.857 251.739 162573 1 0 5
63.32725 3.03792 2.97682 -0.0684047  247.771 251.752 162575 1 0 1
63.42725 3.04307 2.97156 -0.0651203  247.784 251.737 162577 1 0 1
63.52725 3.0482 2.9663 -0.0618375  247.836 251.784 162579 1 0 1
63.62725 3.05333 2.96102 -0.0585563  248.153 251.815 162581 1 0 0

#S 58  ascan  chi 0.8065 4.8065  20 1
#D Wed Dec 13 09:45:32 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.003923051 3.011073533 -0.08998920947 1.5406 -3.159918276 2.553277935 -35 84.25383205 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00392 3.01107 -0.0899892
#P0 120.296 25.198 2.8065 62.67125 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 248.153K  251.815K 
#N 10
#L Chi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
2.9065 3.00432 3.01062 -0.111001  247.744 251.423 162615 1 0 123
1.0065 2.99494 3.01898 0.287829  247.81 251.5 162629 1 0 1
1.2065 2.9961 3.01813 0.245892  247.82 251.518 162635 1 0 0
1.4065 2.99723 3.01728 0.203943  247.82 251.533 162638 1 0 2
1.8065 2.99935 3.01554 0.120011  247.769 251.546 162644 1 0 2
1.8065 2.99935 3.01554 0.120011  247.746 251.556 162645 1 0 6
2.0065 3.00035 3.01466 0.0780295  247.832 251.562 162648 1 0 4
2.2065 3.0013 3.01378 0.0360382  247.775 251.588 162651 1 0 4
2.6065 3.00309 3.01198 -0.0479717  247.858 251.623 162657 1 0 69
2.6065 3.00309 3.01198 -0.0479717  247.889 251.618 162658 1 0 77
3.0065 3.00471 3.01016 -0.132014  247.775 251.61 162664 1 0 74
3.0065 3.00471 3.01016 -0.132014  247.777 251.606 162666 1 0 72
3.2065 3.00546 3.00923 -0.174047  247.859 251.622 162669 1 0 28
3.6065 3.00683 3.00736 -0.258131  247.883 251.62 162674 1 0 16
3.6065 3.00683 3.00736 -0.258131  247.872 251.612 162676 1 0 14
4.0065 3.00803 3.00546 -0.342239  248.019 251.592 162682 1 0 4
4.0065 3.00803 3.00546 -0.342239  248.034 251.585 162683 1 0 7
4.4065 3.00907 3.00353 -0.426364  248.058 251.52 162689 1 0 1
4.4065 3.00907 3.00353 -0.426364  248.04 251.492 162691 1 0 3
4.8065 3.00994 3.00157 -0.510505  247.847 251.421 162696 1 0 1
4.8065 3.00994 3.00157 -0.510505  247.85 251.412 162697 1 0 0

#S 59  a2scan  tth 119.296 121.296  th 24.698 25.698  20 1
#D Wed Dec 13 09:47:46 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.004323052 3.010616199 -0.1110009057 1.5406 -3.202345632 2.454076642 -35 84.3110626 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00432 3.01062 -0.111001
#P0 120.296 25.198 2.9065 62.67125 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 247.85K  251.412K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
120.996 24.698 2.96984 3.06525 -0.133158  248.052 251.638 162756 1 0 0
119.396 24.798 2.99329 2.99436 -0.109226  248.2 251.767 162770 1 0 4
119.496 24.798 2.99221 2.99848 -0.110553  248.215 251.803 162773 1 0 4
119.696 24.848 2.99264 3.00413 -0.111939  248.274 251.861 162780 1 0 9
119.696 24.898 2.99525 3.00153 -0.110666  248.236 251.891 162782 1 0 12
119.796 24.948 2.99677 3.00305 -0.110722  248.313 251.914 162785 1 0 14
119.896 24.998 2.99829 3.00457 -0.110778  248.321 251.955 162790 1 0 27
119.996 25.048 2.9998 3.00608 -0.110834  248.274 252.014 162795 1 0 42
120.196 25.098 3.0002 3.01171 -0.112221  248.481 252.074 162801 1 0 84
120.196 25.148 3.00282 3.00911 -0.110945  248.511 252.08 162804 1 0 78
120.296 25.198 3.00432 3.01062 -0.111001  248.486 252.075 162807 1 0 124
120.396 25.248 3.00583 3.01212 -0.111056  248.485 252.083 162810 1 0 200
120.496 25.298 3.00733 3.01363 -0.111112  248.512 252.11 162814 1 0 254
120.596 25.348 3.00883 3.01513 -0.111167  248.516 252.152 162818 1 0 236
120.796 25.448 3.01182 3.01813 -0.111278  248.575 252.23 162824 1 0 144
120.796 25.448 3.01182 3.01813 -0.111278  248.604 252.247 162826 1 0 123
120.896 25.498 3.01331 3.01962 -0.111333  248.648 252.293 162829 1 0 85
120.996 25.548 3.0148 3.02111 -0.111388  248.665 252.338 162834 1 0 54
121.096 25.598 3.01629 3.02261 -0.111443  248.735 252.387 162839 1 0 56
121.096 25.698 3.02154 3.01737 -0.108879  248.65 252.411 162843 1 0 22
121.296 25.698 3.01926 3.02558 -0.111553  248.832 252.466 162850 1 0 45

#S 60  ascan  phi 61.6713 63.6713  25 1
#D Wed Dec 13 09:50:51 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.007327797 3.013627239 -0.1111119222 1.5406 -3.19410499 2.445093168 -35 84.3110626 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00733 3.01363 -0.111112
#P0 120.496 25.298 2.9065 62.67125 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 248.832K  252.466K 
#N 10
#L Phi  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
61.67125 2.9547 3.06513 -0.144171  248.945 252.597 162940 1 0 0
61.75125 2.95895 3.06104 -0.141521  248.587 251.967 162948 1 0 1
61.91125 2.96742 3.05285 -0.136224  248.277 251.663 162954 1 0 3
61.91125 2.96742 3.05285 -0.136224  248.233 251.613 162955 1 0 3
62.07125 2.97586 3.04464 -0.13093  248.111 251.515 162961 1 0 2
62.07125 2.97586 3.04464 -0.13093  248.105 251.515 162963 1 0 3
62.23125 2.98428 3.0364 -0.12564  247.917 251.5 162967 1 0 8
62.23125 2.98428 3.0364 -0.12564  248.126 251.511 162968 1 0 10
62.39125 2.99268 3.02814 -0.120354  247.964 248.003 162974 1 0 42
62.39125 2.99268 3.02814 -0.120354  248.067 251.529 162976 1 0 26
62.47125 2.99688 3.024 -0.117712  247.782 251.514 162978 1 0 88
62.63125 3.00524 3.0157 -0.112431  247.944 251.558 162984 1 0 202
62.63125 3.00524 3.0157 -0.112431  247.973 251.587 162985 1 0 191
62.71125 3.00941 3.01155 -0.109793  247.917 251.599 162988 1 0 257
62.87125 3.01774 3.00322 -0.104518  248.043 251.636 162993 1 0 37
62.87125 3.01774 3.00322 -0.104518  248.07 251.639 162995 1 0 38
63.03125 3.02605 2.99486 -0.0992472  247.736 251.624 162999 1 0 6
63.03125 3.02605 2.99486 -0.0992472  247.836 251.625 163001 1 0 6
63.11125 3.0302 2.99068 -0.0966134  247.75 251.659 163003 1 0 2
63.27125 3.03847 2.98228 -0.0913486  248.067 251.729 163009 1 0 1
63.27125 3.03847 2.98228 -0.0913486  248.101 251.732 163011 1 0 2
63.43125 3.04671 2.97387 -0.0860879  247.781 251.686 163015 1 0 2
63.43125 3.04671 2.97387 -0.0860879  248.032 251.684 163017 1 0 0
63.59125 3.05494 2.96543 -0.0808312  247.931 251.699 163022 1 0 1
63.59125 3.05494 2.96543 -0.0808312  247.983 251.695 163024 1 0 0
63.67125 3.05904 2.96121 -0.0782044  247.829 251.682 163026 1 0 0

#S 61  a2scan  tth 118.996 121.996  th 24.548 26.048  30 1
#D Wed Dec 13 09:53:28 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
#G4 3.007327797 3.013627239 -0.1111119222 1.5406 -3.19410499 2.445093168 -35 84.3110626 0 0 0 0 0 0 0 0 -180 -180 -180 -180 -180 -180 -180 -180 -180 0
#Q 3.00733 3.01363 -0.111112
#P0 120.496 25.298 2.9065 62.67125 6.1 4 1 3
#P1 -9.5 -2 6 8 
#X 247.829K  251.682K 
#N 11
#L 2Th  Th  H  K  L    TempA  TempC  Epoch  Seconds  Monitor  Detector
118.996 24.448 2.97937 2.996 -0.112808  247.975 251.549 163095 1 0 1
119.096 24.748 2.99389 2.98457 -0.10652  247.841 251.489 163103 1 0 0
119.196 24.648 2.98763 2.99389 -0.110384  247.819 251.536 163113 1 0 1
119.296 24.698 2.98916 2.99542 -0.110441  247.838 251.573 163118 1 0 3
119.396 24.748 2.99069 2.99695 -0.110497  247.845 251.595 163121 1 0 6
119.496 24.798 2.99221 2.99848 -0.110553  247.862 251.617 163125 1 0 5
119.596 24.848 2.99373 3.00001 -0.11061  247.827 251.643 163128 1 0 6
119.696 24.898 2.99525 3.00153 -0.110666  247.817 251.66 163134 1 0 8
119.896 24.948 2.99567 3.00717 -0.112052  247.875 251.677 163140 1 0 23
119.896 24.998 2.99829 3.00457 -0.110778  247.844 251.678 163143 1 0 24
119.996 25.048 2.9998 3.00608 -0.110834  247.874 251.686 163147 1 0 36
120.096 25.098 3.00131 3.0076 -0.11089  247.777 251.699 163152 1 0 54
120.096 25.198 3.00653 3.00238 -0.108338  247.758 251.727 163156 1 0 38
120.096 25.198 3.00653 3.00238 -0.108338  247.793 251.761 163161 1 0 31
120.696 25.298 3.00508 3.02185 -0.113781  247.756 251.838 163168 1 0 202
120.096 25.298 3.01175 2.99716 -0.105786  247.791 251.903 163178 1 0 15
120.096 25.298 3.01175 2.99716 -0.105786  247.86 251.932 163184 1 0 11
120.696 25.398 3.01032 3.01663 -0.111223  248.135 251.857 163198 1 0 205
120.696 25.448 3.01294 3.01402 -0.109943  247.991 251.676 163206 1 0 176
120.696 25.548 3.01818 3.00878 -0.107384  247.941 251.621 163210 1 0 114
120.996 25.548 3.0148 3.02111 -0.111388  247.5 251.626 163218 1 0 53
120.996 25.648 3.02005 3.01588 -0.108825  247.704 251.739 163222 1 0 30
121.196 25.648 3.01777 3.02409 -0.111498  247.846 251.933 163232 1 0 48
121.296 25.748 3.02188 3.02296 -0.110269  247.892 251.944 163242 1 0 30
121.496 25.748 3.01958 3.03117 -0.112946  247.804 251.92 163248 1 0 18
121.496 25.848 3.02484 3.02592 -0.110377  247.942 251.915 163254 1 0 7
121.696 25.848 3.02253 3.03412 -0.113057  247.822 251.91 163259 1 0 3
121.696 25.948 3.0278 3.02887 -0.110485  247.849 251.942 163265 1 0 1
121.896 25.948 3.02547 3.03707 -0.113167  247.812 251.963 163271 1 0 0
121.896 26.048 3.03074 3.03182 -0.110592  247.82 251.988 163277 1 0 1
121.996 26.048 3.02957 3.03592 -0.111934  247.769 252.005 163280 1 0 1

#S 62  a2scan  tth 118.996 121.996  th 24.548 26.048  40 1
#D Wed Dec 13 09:58:04 2017
#T 1  (Seconds)
#G0 1 0 0 0 0 1 0 0 0 0 0 0 50 0 0.1 0 68 68 50 -1 1 1 3.13542 3.13542 0 463.6 838.8
#G1 3.777567879 3.777567879 13.11033219 90 90 90 1.663288525 1.663288525 0.4792544701 90 90 90 2 0 0 3 1 0 48.24 13.36625 6.7005 83.5335 0 0 80.7465 20.353 5.3575 74.29325 0 0 1.5406 1.5406
#G3 0.4911523234 1.588354129 -0.01420158955 1.577639259 -0.4811802043 0.06183114002 0.1906632666 -0.1101158082 -0.4750369166
